,0
272,1316239.1509167147
273,1315530.235860352
274,1277733.0606132557
275,1278860.6461205208
276,1266039.243751141
277,1294842.528248162
278,1290296.1326834627
279,1307410.884282194
280,1305095.2911053048
281,1325915.0865019872
282,1329703.3821794123
283,1339042.8462418185
284,1338249.1958462074
285,1340033.0915420628
286,1324305.214247476
287,1336611.2621425516
288,1327252.9516895062
289,1330142.1353172977
290,1339425.943175512
291,1341624.7613903333
292,1346052.6537044218
293,1347965.3104148072
294,1362037.1293634165
295,1361887.5321815554
296,1361009.8880454274
297,1356169.3432329462
298,1363440.6398880403
299,1371721.5988366494
300,1378419.8922205595
301,1384851.9811691684
302,1391134.1776541027
303,1388166.850791988
304,1373685.158852937
305,1386409.0623885759
306,1406236.2373896476
307,1401946.003048642
308,1396301.6057540555
309,1399987.3818823826
310,1400866.3549259726
311,1404919.4250018375
312,1396213.0582155874
313,1409711.128330456
314,1421337.4787835013
315,1422138.7913967627
316,1410306.969910757
317,1413792.0788203625
318,1418408.762109977
319,1421108.728049714
320,1418384.1088387924
321,1432782.6554570256
322,1434417.746209244
323,1415388.1020341122
324,1422117.825737768
325,1422659.0444772136
326,1423986.9454733129
327,1422649.5977852587
328,1440586.741396763
329,1443966.5640100238
330,1411240.7925403055
331,1428780.7811918852
332,1442519.7519625335
333,1415002.0168281628
334,1436624.3242170447
335,1400280.9396810199
336,1393142.6576108127
337,1344133.6195044306
338,1315800.3075838098
339,1374239.400935145
340,1372551.2591131057
341,1393060.8709578614
342,1381296.748289309
343,1350609.0714987728
344,1349447.503978735
345,1341552.1927940452
346,1332193.1131506523
347,1288187.2907422686
348,1308996.3785451918
349,1294637.4341261785
350,1299478.8395987258
351,1289316.8704062349
352,1329348.765241433
353,1313434.3717795152
354,1295617.7613058966
355,1322527.4707444115
356,1319948.563957626
357,1278021.8734466103
358,1264809.632129693
359,1286620.3359850787
360,1283021.4836362724
361,1314185.6261389512
362,1317956.4964218365
363,1312723.8667578702
364,1342311.6653130113
365,1343591.0907075508
366,1347252.9739028702
367,1353716.6134151074
368,1347500.3036405586
369,1329816.5205558215
370,1334211.7524168645
371,1312604.8551959996
372,1311399.4835419771
373,1315125.2346139415
374,1277346.9394221366
375,1260635.1219020989
376,1254570.3644947868
377,1241544.5282721643
378,1248813.0656220422
379,1287130.2979751348
380,1305853.5383154545
381,1321596.880047485
382,1323366.0611747403
383,1345426.0157639135
384,1348979.8005579645
385,1348087.6647862445
386,1312138.638729496
387,1311859.79181209
388,1330267.8999900508
389,1319447.8917567986
390,1344885.1125870247
391,1353531.603095361
392,1365098.6012917522
393,1366689.0978709816
394,1360761.448678491
395,1356432.9411790264
396,1355905.3236979928
397,1383052.0294902863
398,1353726.1790123812
399,1353136.9051569959
400,1358149.867507945
401,1359491.7036362726
402,1373067.2804799567
403,1370592.3312506052
404,1335426.2436731332
405,1327167.4105146744
406,1325899.5195001443
407,1327929.1222445618
408,1344556.3347266673
409,1348719.1420581148
410,1329597.6116234995
411,1323425.0357574844
412,1316748.5286699184
413,1295149.8681410083
414,1298694.2524267228
